subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,duration_days,duration_months,subscription_status
S-d316df,A-726cfa,2024-07-12,,BASIC,33,627,7524,0,0,0,0,annual,1,,,ACTIVE
S-d106d4,A-19b2c8,2023-11-06,,ENTERPRISE,20,3980,47760,0,0,0,0,monthly,1,,,ACTIVE
S-4757c8,A-32728c,2024-09-17,,BASIC,42,798,9576,0,0,0,0,annual,1,,,ACTIVE
S-504bce,A-474ad4,2024-11-28,2024-12-30,ENTERPRISE,41,0,0,1,0,0,1,annual,1,32.0,1.1,CHURNED
S-16be20,A-9c18c4,2024-03-03,,PRO,11,539,6468,0,0,0,0,monthly,1,,,ACTIVE
S-2ae5d8,A-c9bb3e,2024-06-08,,PRO,5,245,2940,0,0,0,0,monthly,1,,,ACTIVE
S-6522e4,A-9f0b68,2024-05-17,,BASIC,22,418,5016,0,0,0,0,annual,0,,,ACTIVE
S-bc736c,A-d49cc5,2024-09-28,,BASIC,50,950,11400,0,0,0,0,monthly,1,,,ACTIVE
S-1b7677,A-ced9aa,2024-12-04,2024-12-20,ENTERPRISE,6,1194,14328,0,0,0,1,annual,1,16.0,0.5,CHURNED
S-b8d2f6,A-17939a,2024-12-28,2024-12-30,BASIC,19,0,0,1,0,0,1,monthly,1,2.0,0.1,CHURNED
S-509f0d,A-794a0b,2024-02-05,,PRO,35,1715,20580,0,0,0,0,monthly,1,,,ACTIVE
S-708ac6,A-ab438f,2024-10-23,,ENTERPRISE,30,5970,71640,0,0,0,0,monthly,1,,,ACTIVE
S-81510a,A-b54c01,2024-10-29,,PRO,29,1421,17052,0,0,0,0,annual,1,,,ACTIVE
S-80c24c,A-139c3b,2024-11-26,2024-12-31,PRO,17,833,9996,0,1,0,1,monthly,1,35.0,1.2,CHURNED
S-843a53,A-bb1eaa,2024-09-11,,ENTERPRISE,21,4179,50148,0,0,0,0,annual,1,,,ACTIVE
S-3b5031,A-dcc2f0,2024-03-13,,PRO,22,1078,12936,0,1,0,0,annual,1,,,UPGRADED
S-a29ba3,A-95b24a,2023-10-12,,ENTERPRISE,38,7562,90744,0,0,0,0,monthly,0,,,ACTIVE
S-ce7c30,A-075038,2024-07-02,,ENTERPRISE,17,3383,40596,0,0,0,0,monthly,1,,,ACTIVE
S-90c2a9,A-ced9aa,2024-11-07,,PRO,3,147,1764,0,0,0,0,annual,1,,,ACTIVE
S-3c52a6,A-2f6a32,2024-09-25,2024-11-16,BASIC,19,361,4332,0,0,0,1,annual,1,52.0,1.7,CHURNED
S-44ed0c,A-993085,2023-10-30,,ENTERPRISE,31,6169,74028,0,0,1,0,annual,0,,,DOWNGRADED
S-2c9cea,A-df1e44,2024-06-03,,BASIC,35,0,0,1,0,0,0,annual,1,,,ACTIVE
S-47cf94,A-e5d6ab,2023-10-02,2024-05-03,BASIC,35,665,7980,0,0,0,1,annual,1,214.0,7.1,CHURNED
S-f3d5d7,A-49b828,2024-11-22,,ENTERPRISE,20,3980,47760,0,0,0,0,annual,1,,,ACTIVE
S-519f1c,A-0354fe,2024-11-03,,BASIC,34,646,7752,0,0,0,0,monthly,0,,,ACTIVE
S-b75eaa,A-bf7919,2024-12-24,,BASIC,12,228,2736,0,0,0,0,monthly,0,,,ACTIVE
S-106283,A-a45270,2024-07-27,,ENTERPRISE,23,4577,54924,0,0,0,0,annual,1,,,ACTIVE
S-f093d0,A-f19b24,2024-03-17,,PRO,29,1421,17052,0,0,0,0,monthly,1,,,ACTIVE
S-9c19fe,A-bd4513,2024-12-20,,ENTERPRISE,50,9950,119400,0,0,0,0,monthly,0,,,ACTIVE
S-f27134,A-d4ac0e,2024-09-17,,BASIC,29,551,6612,0,0,0,0,annual,1,,,ACTIVE
S-ef83b4,A-a09355,2024-11-04,,ENTERPRISE,33,6567,78804,0,0,0,0,monthly,1,,,ACTIVE
S-00fcc5,A-40de06,2023-06-23,,BASIC,62,1178,14136,0,0,0,0,annual,0,,,ACTIVE
S-a6f0f1,A-d792a6,2024-04-26,,PRO,4,196,2352,0,0,0,0,annual,1,,,ACTIVE
S-2c4527,A-6965e1,2024-12-22,,PRO,13,637,7644,0,0,0,0,annual,1,,,ACTIVE
S-0144ac,A-5a215a,2024-03-13,,ENTERPRISE,87,17313,207756,0,0,0,0,monthly,1,,,ACTIVE
S-8a50a0,A-cb5333,2024-12-11,,BASIC,33,627,7524,0,0,0,0,monthly,1,,,ACTIVE
S-363c29,A-e7beab,2023-10-23,2024-08-21,ENTERPRISE,21,4179,50148,0,0,0,1,annual,1,303.0,10.1,CHURNED
S-f28cde,A-cdf020,2024-07-13,,PRO,23,1127,13524,0,1,0,0,annual,1,,,UPGRADED
S-ef00f5,A-e36807,2024-09-06,,BASIC,6,114,1368,0,0,0,0,annual,1,,,ACTIVE
S-dbe2ac,A-5f7781,2024-09-13,,BASIC,22,418,5016,0,1,0,0,annual,1,,,UPGRADED
S-b8fcc5,A-dbc825,2024-06-29,2024-11-20,BASIC,85,1615,19380,0,1,0,1,annual,0,144.0,4.8,CHURNED
S-37b6b2,A-4c6f11,2024-05-10,,PRO,24,1176,14112,0,0,0,0,annual,0,,,ACTIVE
S-a83bf1,A-089363,2023-11-04,,BASIC,40,760,9120,0,0,0,0,monthly,0,,,ACTIVE
S-e301c9,A-1e1b80,2024-09-22,,ENTERPRISE,50,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-762cae,A-6e08f3,2024-08-11,,PRO,18,882,10584,0,0,0,0,annual,1,,,ACTIVE
S-261a8d,A-b2225d,2024-09-01,,PRO,47,2303,27636,0,1,0,0,monthly,1,,,UPGRADED
S-1c5955,A-378b99,2024-10-07,,PRO,12,588,7056,0,0,0,0,annual,1,,,ACTIVE
S-a99771,A-3c1a3f,2023-12-18,,BASIC,25,0,0,1,0,0,0,annual,1,,,ACTIVE
S-ad02b5,A-c58f49,2024-10-05,,ENTERPRISE,70,13930,167160,0,1,0,0,monthly,1,,,UPGRADED
S-e267d1,A-4a4c2d,2023-12-25,,ENTERPRISE,54,10746,128952,0,0,0,0,annual,0,,,ACTIVE
S-0c4162,A-a8b49c,2023-11-24,,BASIC,19,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-49b640,A-956988,2024-12-02,,ENTERPRISE,9,1791,21492,0,0,0,0,monthly,1,,,ACTIVE
S-327a60,A-1f0ac7,2024-05-03,,BASIC,47,893,10716,0,0,0,0,annual,1,,,ACTIVE
S-9a41e6,A-9289f6,2024-03-14,,ENTERPRISE,10,1990,23880,0,0,0,0,annual,1,,,ACTIVE
S-e1081c,A-5fe118,2024-12-05,,ENTERPRISE,39,7761,93132,0,0,0,0,monthly,1,,,ACTIVE
S-f44c76,A-58b9ff,2024-09-24,,PRO,14,686,8232,0,0,0,0,monthly,1,,,ACTIVE
S-8e169f,A-0dbdc6,2023-06-14,,PRO,30,0,0,1,0,0,0,annual,1,,,ACTIVE
S-68e134,A-dbc825,2024-05-20,,BASIC,19,361,4332,0,0,0,0,monthly,1,,,ACTIVE
S-7820a5,A-019782,2023-08-16,,PRO,15,735,8820,0,0,0,0,monthly,1,,,ACTIVE
S-d8c527,A-0a62f5,2024-12-21,,BASIC,25,475,5700,0,0,0,0,monthly,1,,,ACTIVE
S-d30894,A-71615e,2024-06-27,,ENTERPRISE,15,2985,35820,0,0,0,0,annual,1,,,ACTIVE
S-632337,A-7da956,2024-09-26,2024-12-29,ENTERPRISE,14,2786,33432,0,0,0,1,monthly,1,94.0,3.1,CHURNED
S-3d4f7a,A-ed510f,2024-12-21,,PRO,42,2058,24696,0,0,0,0,monthly,1,,,ACTIVE
S-956036,A-d922bf,2023-10-29,,ENTERPRISE,30,5970,71640,0,0,0,0,annual,1,,,ACTIVE
S-873a22,A-fabe19,2024-12-16,,ENTERPRISE,12,2388,28656,0,1,0,0,monthly,0,,,UPGRADED
S-868325,A-ac85cd,2024-08-02,,BASIC,53,1007,12084,0,0,0,0,monthly,1,,,ACTIVE
S-0e8b21,A-8adedc,2024-08-21,,BASIC,22,418,5016,0,0,0,0,monthly,1,,,ACTIVE
S-f50afe,A-117171,2024-11-11,,BASIC,45,855,10260,0,0,0,0,annual,1,,,ACTIVE
S-28a4b7,A-1e1b80,2023-12-16,,ENTERPRISE,50,9950,119400,0,0,0,0,annual,1,,,ACTIVE
S-3d46f8,A-3932db,2023-12-10,,BASIC,23,437,5244,0,0,0,0,monthly,1,,,ACTIVE
S-bc0806,A-d792a6,2024-07-04,,ENTERPRISE,4,796,9552,0,0,0,0,monthly,1,,,ACTIVE
S-9171f0,A-43a9e3,2024-03-26,,BASIC,27,513,6156,0,0,0,0,annual,1,,,ACTIVE
S-38eb77,A-417d2f,2024-02-02,2024-05-03,ENTERPRISE,26,5174,62088,0,1,0,1,monthly,1,91.0,3.0,CHURNED
S-f3ff06,A-249769,2024-10-18,,PRO,8,392,4704,0,0,0,0,annual,1,,,ACTIVE
S-ecb8d5,A-df1e44,2024-12-17,,BASIC,35,665,7980,0,0,0,0,annual,1,,,ACTIVE
S-1fddda,A-51ec1b,2024-08-05,,ENTERPRISE,18,3582,42984,0,0,0,0,monthly,0,,,ACTIVE
S-876f0b,A-4c56c9,2024-05-21,,BASIC,9,171,2052,0,0,0,0,annual,1,,,ACTIVE
S-5a5bdb,A-96bbc6,2024-09-08,,PRO,64,3136,37632,0,0,0,0,annual,1,,,ACTIVE
S-76a214,A-00bed1,2024-05-14,,ENTERPRISE,49,9751,117012,0,0,0,0,annual,1,,,ACTIVE
S-4a89a7,A-10b8f2,2023-04-19,,BASIC,47,893,10716,0,0,0,0,monthly,0,,,ACTIVE
S-c43a91,A-0e966d,2024-09-06,,PRO,13,637,7644,0,0,0,0,annual,1,,,ACTIVE
S-0a8200,A-5b1bcd,2024-01-20,,ENTERPRISE,73,14527,174324,0,0,0,0,annual,1,,,ACTIVE
S-ece5a5,A-9ee962,2023-08-27,,PRO,30,1470,17640,0,0,0,0,annual,0,,,ACTIVE
S-80ed6b,A-b7b7b7,2024-07-29,,PRO,24,1176,14112,0,0,0,0,annual,1,,,ACTIVE
S-19950d,A-f9cc74,2024-10-28,,PRO,30,1470,17640,0,0,0,0,annual,0,,,ACTIVE
S-aaf847,A-ffc04f,2024-09-19,,ENTERPRISE,13,2587,31044,0,0,0,0,monthly,0,,,ACTIVE
S-5d0f41,A-956988,2024-12-18,,PRO,23,1127,13524,0,0,0,0,monthly,1,,,ACTIVE
S-d041d2,A-054577,2024-12-01,,PRO,2,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-4c6ee1,A-8bde0c,2024-12-23,,PRO,15,735,8820,0,0,0,0,annual,1,,,ACTIVE
S-991d05,A-cdf020,2024-01-25,,PRO,39,1911,22932,0,0,0,0,annual,0,,,ACTIVE
S-a3ab14,A-fdfc91,2024-07-31,2024-11-10,PRO,29,1421,17052,0,0,0,1,annual,0,102.0,3.4,CHURNED
S-70c743,A-a2485e,2024-08-17,,PRO,68,3332,39984,0,0,0,0,annual,0,,,ACTIVE
S-c52d77,A-6e7827,2023-11-05,,PRO,1,49,588,0,1,0,0,monthly,0,,,UPGRADED
S-5d5250,A-afa505,2024-08-12,,PRO,70,3430,41160,0,0,1,0,monthly,1,,,DOWNGRADED
S-5f40a3,A-6da850,2024-12-28,,BASIC,5,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-b23d8d,A-2d1036,2024-11-21,,BASIC,69,1311,15732,0,0,0,0,annual,1,,,ACTIVE
S-87db32,A-526d93,2024-04-24,,ENTERPRISE,49,9751,117012,0,0,0,0,monthly,0,,,ACTIVE
S-38dcab,A-ad3abd,2024-03-25,2024-09-11,BASIC,44,836,10032,0,0,0,1,annual,1,170.0,5.7,CHURNED
S-aa7247,A-c7ffc2,2024-08-15,,BASIC,30,570,6840,0,0,0,0,monthly,1,,,ACTIVE
S-58ccb4,A-bb1486,2024-11-18,,PRO,41,2009,24108,0,0,1,0,monthly,1,,,DOWNGRADED
S-3b5458,A-98a59a,2024-09-12,,ENTERPRISE,56,11144,133728,0,0,0,0,monthly,1,,,ACTIVE
S-a9b8a2,A-b78bf8,2024-11-25,,PRO,33,1617,19404,0,0,0,0,annual,1,,,ACTIVE
S-41cf50,A-fa2041,2024-07-23,,ENTERPRISE,15,2985,35820,0,0,0,0,monthly,0,,,ACTIVE
S-48d2b5,A-9c18c4,2023-08-09,2024-10-14,BASIC,12,228,2736,0,0,0,1,monthly,1,432.0,14.4,CHURNED
S-be655e,A-7f29a7,2024-11-24,,BASIC,41,779,9348,0,0,0,0,annual,1,,,ACTIVE
S-8985d3,A-016043,2024-12-02,,BASIC,26,494,5928,0,0,0,0,monthly,0,,,ACTIVE
S-9bf1a0,A-3932db,2024-03-06,,BASIC,41,779,9348,0,0,0,0,monthly,1,,,ACTIVE
S-4571b1,A-df1e44,2024-06-28,,BASIC,12,228,2736,0,0,0,0,annual,0,,,ACTIVE
S-1b4be3,A-b44e3e,2024-04-15,,PRO,40,1960,23520,0,1,0,0,annual,1,,,UPGRADED
S-ab37ae,A-f92792,2024-09-11,,BASIC,6,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-c23126,A-a45270,2024-10-31,,ENTERPRISE,11,2189,26268,0,0,0,0,annual,0,,,ACTIVE
S-150930,A-592832,2024-09-26,,ENTERPRISE,42,8358,100296,0,0,0,0,monthly,0,,,ACTIVE
S-7dcec3,A-c37601,2024-12-17,2024-12-29,ENTERPRISE,15,2985,35820,0,0,0,1,annual,1,12.0,0.4,CHURNED
S-88338a,A-503d5a,2024-12-19,,ENTERPRISE,56,11144,133728,0,0,0,0,annual,0,,,ACTIVE
S-869430,A-9affe6,2024-02-16,,PRO,29,1421,17052,0,0,0,0,monthly,1,,,ACTIVE
S-5e6790,A-ba6516,2024-03-17,,PRO,27,1323,15876,0,0,0,0,monthly,0,,,ACTIVE
S-55ef07,A-94f8c9,2024-08-11,,ENTERPRISE,13,2587,31044,0,0,0,0,annual,1,,,ACTIVE
S-8cc2e2,A-4437e4,2024-02-12,,PRO,27,1323,15876,0,0,0,0,monthly,1,,,ACTIVE
S-f71bb0,A-e51ec7,2024-04-18,,ENTERPRISE,2,398,4776,0,1,0,0,annual,0,,,UPGRADED
S-cb7ea9,A-51ec1b,2024-04-01,,ENTERPRISE,7,1393,16716,0,1,1,0,monthly,1,,,UPGRADED
S-9c06f8,A-692f18,2024-04-05,,PRO,19,931,11172,0,0,0,0,annual,1,,,ACTIVE
S-637b20,A-ac9111,2024-02-18,,ENTERPRISE,56,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-0b46b0,A-de24d5,2024-11-19,,ENTERPRISE,7,1393,16716,0,0,0,0,monthly,1,,,ACTIVE
S-071ade,A-aa9511,2024-11-07,,BASIC,23,437,5244,0,0,1,0,annual,1,,,DOWNGRADED
S-08a5fd,A-b9eed8,2024-10-24,,ENTERPRISE,34,6766,81192,0,0,0,0,monthly,1,,,ACTIVE
S-acf8ce,A-78f02b,2024-12-06,,PRO,179,8771,105252,0,0,0,0,monthly,0,,,ACTIVE
S-104941,A-fdfc91,2023-07-30,,BASIC,29,551,6612,0,1,0,0,monthly,1,,,UPGRADED
S-a91e0c,A-22f2df,2024-12-29,,ENTERPRISE,5,995,11940,0,0,1,0,monthly,1,,,DOWNGRADED
S-115423,A-7f8241,2023-08-05,,PRO,34,1666,19992,0,0,0,0,annual,1,,,ACTIVE
S-6ef81d,A-0b0d6d,2024-12-30,2024-12-31,BASIC,25,475,5700,0,0,0,1,annual,1,1.0,0.0,CHURNED
S-fe25ff,A-410e86,2024-11-29,,ENTERPRISE,24,4776,57312,0,0,0,0,annual,1,,,ACTIVE
S-c3d2f9,A-1d5444,2024-04-04,,BASIC,24,456,5472,0,0,0,0,annual,1,,,ACTIVE
S-decbf7,A-a33200,2024-11-26,,ENTERPRISE,29,5771,69252,0,0,0,0,annual,0,,,ACTIVE
S-ae4310,A-5790f4,2024-12-22,,PRO,20,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-9e8ce0,A-7f29a7,2024-11-28,,PRO,41,2009,24108,0,0,0,0,annual,1,,,ACTIVE
S-6d51c5,A-2f6a32,2024-10-25,,PRO,23,1127,13524,0,0,0,0,annual,1,,,ACTIVE
S-c0127d,A-5c9849,2024-12-03,,ENTERPRISE,19,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-9b08ae,A-ccabf0,2023-12-29,,PRO,21,1029,12348,0,0,0,0,monthly,1,,,ACTIVE
S-26836c,A-4437e4,2023-11-20,,BASIC,9,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-a603dd,A-560d27,2024-11-12,,BASIC,23,437,5244,0,0,0,0,monthly,1,,,ACTIVE
S-94b283,A-186a44,2024-10-28,,BASIC,20,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-f7b517,A-427b69,2024-12-09,,PRO,17,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-09c1df,A-b7724f,2024-09-15,2024-10-02,PRO,1,49,588,0,0,0,1,annual,1,17.0,0.6,CHURNED
S-50aaaa,A-af0cd2,2023-01-12,,PRO,19,931,11172,0,0,0,0,monthly,1,,,ACTIVE
S-fbee8e,A-8ed5dd,2024-04-25,,ENTERPRISE,5,995,11940,0,1,0,0,annual,1,,,UPGRADED
S-7e145e,A-0b0d6d,2024-12-31,,ENTERPRISE,52,10348,124176,0,0,0,0,annual,1,,,ACTIVE
S-0e12c9,A-bcf87c,2024-12-10,,BASIC,51,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-4f3461,A-b78bf8,2024-12-18,,ENTERPRISE,33,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-56886a,A-e19ff6,2024-08-11,,ENTERPRISE,3,0,0,1,0,0,0,annual,0,,,ACTIVE
S-fd0d21,A-2446e3,2024-09-02,,BASIC,27,0,0,1,0,0,0,annual,0,,,ACTIVE
S-f0081e,A-b7ef83,2024-12-06,2024-12-10,ENTERPRISE,45,8955,107460,0,0,0,1,monthly,1,4.0,0.1,CHURNED
S-cf30e2,A-2789e3,2024-12-14,,PRO,11,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-3c9178,A-17939a,2024-12-29,,BASIC,11,209,2508,0,0,0,0,monthly,0,,,ACTIVE
S-86a4e3,A-e693b6,2023-08-01,,BASIC,55,1045,12540,0,0,0,0,annual,1,,,ACTIVE
S-27514e,A-3f9cc0,2024-07-21,,BASIC,22,418,5016,0,0,1,0,monthly,1,,,DOWNGRADED
S-aea1bf,A-d49cc5,2024-05-10,,PRO,50,2450,29400,0,0,0,0,monthly,1,,,ACTIVE
S-41128b,A-45ce7a,2024-11-13,,ENTERPRISE,16,3184,38208,0,0,0,0,monthly,1,,,ACTIVE
S-a80c62,A-bad8c1,2024-02-22,,ENTERPRISE,12,2388,28656,0,1,0,0,monthly,1,,,UPGRADED
S-d7497b,A-39b19f,2024-11-07,,BASIC,13,247,2964,0,0,0,0,monthly,1,,,ACTIVE
S-0e7e70,A-50f3f7,2024-05-15,,PRO,31,1519,18228,0,0,0,0,annual,1,,,ACTIVE
S-2f0815,A-22d9d2,2024-10-14,,PRO,8,392,4704,0,0,0,0,monthly,1,,,ACTIVE
S-06770c,A-1b7577,2024-11-15,,BASIC,81,1539,18468,0,0,0,0,monthly,1,,,ACTIVE
S-a525b3,A-df10db,2023-12-05,,PRO,7,343,4116,0,1,0,0,monthly,0,,,UPGRADED
S-f030d4,A-7e0a10,2024-12-30,,ENTERPRISE,70,13930,167160,0,0,0,0,annual,1,,,ACTIVE
S-b83d8d,A-86902e,2024-12-11,,ENTERPRISE,34,6766,81192,0,0,0,0,annual,1,,,ACTIVE
S-e78c09,A-b9f5b1,2024-10-15,,ENTERPRISE,15,2985,35820,0,0,0,0,annual,1,,,ACTIVE
S-19465f,A-039727,2024-11-12,,BASIC,25,475,5700,0,0,0,0,monthly,1,,,ACTIVE
S-b45bc6,A-425e76,2023-08-18,2023-11-01,ENTERPRISE,32,6368,76416,0,0,0,1,monthly,1,75.0,2.5,CHURNED
S-35ff7e,A-271f46,2024-06-09,,BASIC,38,722,8664,0,0,0,0,annual,1,,,ACTIVE
S-f932c0,A-1b7577,2024-11-02,,BASIC,14,0,0,1,0,0,0,annual,1,,,ACTIVE
S-c58b17,A-e1462e,2024-07-07,,PRO,46,2254,27048,0,0,0,0,annual,1,,,ACTIVE
S-b32a70,A-3ce5b8,2024-09-30,,BASIC,8,152,1824,0,0,0,0,monthly,1,,,ACTIVE
S-e3dff3,A-e98302,2024-07-14,,PRO,23,1127,13524,0,0,0,0,annual,1,,,ACTIVE
S-2b2fa8,A-ed510f,2024-05-16,,PRO,42,2058,24696,0,1,0,0,annual,1,,,UPGRADED
S-6b3ac8,A-7641d3,2024-08-03,,PRO,61,2989,35868,0,0,1,0,monthly,1,,,DOWNGRADED
S-e964b6,A-bcbe98,2024-12-30,,BASIC,46,874,10488,0,0,0,0,monthly,1,,,ACTIVE
S-6c1ca6,A-e1b9cd,2024-12-05,,PRO,40,1960,23520,0,0,0,0,monthly,0,,,ACTIVE
S-ce887e,A-cd458b,2024-10-04,,ENTERPRISE,10,1990,23880,0,0,0,0,annual,1,,,ACTIVE
S-95c2e3,A-86cdb4,2024-12-19,,PRO,8,392,4704,0,0,0,0,monthly,1,,,ACTIVE
S-f55146,A-417d2f,2024-09-21,,ENTERPRISE,14,0,0,1,0,0,0,annual,1,,,ACTIVE
S-04ec2f,A-faa28c,2024-02-11,,PRO,48,2352,28224,0,0,0,0,annual,1,,,ACTIVE
S-89a8a2,A-72799b,2024-10-21,,PRO,61,2989,35868,0,0,0,0,annual,1,,,ACTIVE
S-ac8fd3,A-484819,2024-11-13,,ENTERPRISE,18,3582,42984,0,1,0,0,monthly,1,,,UPGRADED
S-70addb,A-692f18,2024-10-05,,BASIC,10,190,2280,0,0,0,0,monthly,0,,,ACTIVE
S-1261fb,A-fd7ad3,2024-11-29,,PRO,1,49,588,0,0,0,0,monthly,0,,,ACTIVE
S-561d54,A-0a282f,2024-11-10,,PRO,1,49,588,0,0,0,0,annual,1,,,ACTIVE
S-f6f848,A-c37601,2024-12-28,,PRO,6,294,3528,0,0,0,0,annual,1,,,ACTIVE
S-c021c2,A-bd4708,2024-07-24,,ENTERPRISE,37,7363,88356,0,0,0,0,annual,1,,,ACTIVE
S-b91501,A-ce66f8,2024-07-19,,PRO,29,1421,17052,0,0,0,0,annual,1,,,ACTIVE
S-d507da,A-aa9511,2023-11-01,,ENTERPRISE,23,4577,54924,0,0,0,0,annual,1,,,ACTIVE
S-6bf118,A-50f3f7,2024-11-06,,BASIC,117,2223,26676,0,0,0,0,monthly,1,,,ACTIVE
S-f2f40c,A-7f4db3,2024-06-29,,ENTERPRISE,45,8955,107460,0,0,0,0,annual,1,,,ACTIVE
S-a9bfe0,A-4bfa33,2024-12-12,2024-12-29,PRO,9,441,5292,0,0,0,1,monthly,0,17.0,0.6,CHURNED
S-96bb5c,A-832ec2,2024-05-26,,BASIC,12,228,2736,0,1,0,0,monthly,0,,,UPGRADED
S-fd12a3,A-ed510f,2023-07-17,2023-10-09,BASIC,42,798,9576,0,0,0,1,annual,0,84.0,2.8,CHURNED
S-7e5af5,A-1d5444,2024-03-19,,BASIC,24,456,5472,0,0,0,0,annual,1,,,ACTIVE
S-3a5c75,A-a8d89d,2024-12-05,,BASIC,17,323,3876,0,0,0,0,annual,1,,,ACTIVE
S-211bc2,A-3b5cd1,2024-11-24,,ENTERPRISE,13,2587,31044,0,0,0,0,annual,0,,,ACTIVE
S-1f5faf,A-34ea2f,2024-10-03,2024-12-20,ENTERPRISE,8,0,0,1,0,0,1,monthly,0,78.0,2.6,CHURNED
S-54b286,A-0532a9,2024-12-20,,PRO,26,1274,15288,0,1,0,0,monthly,0,,,UPGRADED
S-8cfc1b,A-798a3f,2024-08-14,,ENTERPRISE,26,5174,62088,0,0,0,0,annual,1,,,ACTIVE
S-3c3a3e,A-0baac2,2024-06-02,2024-09-13,ENTERPRISE,29,5771,69252,0,0,0,1,annual,1,103.0,3.4,CHURNED
S-d735d1,A-0f3e88,2023-09-23,,BASIC,24,456,5472,0,0,0,0,monthly,1,,,ACTIVE
S-87b9f7,A-39868b,2024-11-28,,BASIC,17,0,0,1,0,0,0,annual,0,,,ACTIVE
S-bfc2c2,A-7f8241,2023-09-06,,PRO,34,1666,19992,0,0,0,0,monthly,1,,,ACTIVE
S-d19da0,A-7da956,2024-11-04,,BASIC,13,247,2964,0,0,0,0,annual,1,,,ACTIVE
S-683e1e,A-91e948,2024-11-09,,ENTERPRISE,41,8159,97908,0,0,0,0,monthly,1,,,ACTIVE
S-b38152,A-f97b9a,2024-04-14,,ENTERPRISE,30,5970,71640,0,0,0,0,annual,1,,,ACTIVE
S-5f4cc6,A-378b99,2024-10-14,,PRO,16,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-0fa88d,A-54ecc2,2024-09-27,,BASIC,6,114,1368,0,0,0,0,monthly,1,,,ACTIVE
S-0d4d11,A-d77f4c,2023-11-10,,BASIC,41,0,0,1,0,1,0,monthly,1,,,DOWNGRADED
S-21393c,A-65a46c,2024-04-14,,ENTERPRISE,9,1791,21492,0,1,0,0,monthly,1,,,UPGRADED
S-cdde2b,A-c7ffc2,2023-07-19,,BASIC,30,570,6840,0,1,0,0,monthly,0,,,UPGRADED
S-965b1c,A-a8d89d,2024-06-16,,PRO,14,686,8232,0,0,0,0,monthly,1,,,ACTIVE
S-b4dd00,A-4c56c9,2024-12-24,,BASIC,52,988,11856,0,0,0,0,annual,1,,,ACTIVE
S-c284ce,A-0f3e88,2024-02-03,,ENTERPRISE,11,2189,26268,0,0,0,0,monthly,1,,,ACTIVE
S-4d260c,A-d5a319,2023-06-27,,PRO,15,0,0,1,0,0,0,annual,1,,,ACTIVE
S-d9821f,A-faa28c,2024-06-20,,BASIC,48,912,10944,0,0,0,0,annual,1,,,ACTIVE
S-dd8371,A-fa2041,2024-07-25,,BASIC,15,285,3420,0,0,0,0,annual,1,,,ACTIVE
S-7ab68f,A-bcbe98,2024-09-18,,BASIC,46,0,0,1,0,0,0,annual,1,,,ACTIVE
S-c619d6,A-ae052e,2024-09-02,,PRO,39,1911,22932,0,0,0,0,annual,1,,,ACTIVE
S-4e00a0,A-eb7c38,2024-11-01,,PRO,14,686,8232,0,0,0,0,annual,1,,,ACTIVE
S-a0af0a,A-e60f9d,2024-12-19,,ENTERPRISE,29,5771,69252,0,0,0,0,monthly,1,,,ACTIVE
S-a67e83,A-c4ea60,2024-10-28,,PRO,18,882,10584,0,0,0,0,monthly,1,,,ACTIVE
S-9c735f,A-d49cc5,2024-07-06,,BASIC,50,950,11400,0,0,0,0,annual,1,,,ACTIVE
S-4970c1,A-56962b,2024-09-03,,BASIC,163,3097,37164,0,0,0,0,annual,1,,,ACTIVE
S-a46dd4,A-5a215a,2024-09-18,,ENTERPRISE,87,17313,207756,0,0,0,0,annual,1,,,ACTIVE
S-96ead2,A-6a4e2d,2024-09-13,,BASIC,26,494,5928,0,0,0,0,annual,1,,,ACTIVE
S-4d8633,A-e83938,2024-07-17,,PRO,31,1519,18228,0,0,0,0,monthly,1,,,ACTIVE
S-788739,A-700ade,2024-11-07,,ENTERPRISE,13,2587,31044,0,0,0,0,monthly,1,,,ACTIVE
S-0380a3,A-922109,2024-04-06,,PRO,3,147,1764,0,0,0,0,annual,1,,,ACTIVE
S-e8eb5c,A-dfbd31,2024-09-17,,PRO,43,2107,25284,0,1,0,0,monthly,1,,,UPGRADED
S-cb100e,A-ff79f2,2024-10-21,,BASIC,53,1007,12084,0,1,0,0,annual,1,,,UPGRADED
S-c26c22,A-dec005,2023-10-17,,BASIC,21,0,0,1,0,0,0,annual,0,,,ACTIVE
